# x_m,y_m,w_tr_right_m,w_tr_left_m
228.775589,-109.543057,5.099,5.099
226.814217,-112.065577,5.208,5.208
224.493675,-113.976579,5.220,5.220
222.205569,-115.907069,5.323,5.323
219.714164,-118.242188,5.186,5.186
217.183666,-120.079234,5.218,5.218
214.723427,-121.933215,5.394,5.394
212.483526,-123.519462,5.385,5.385
210.285348,-125.061527,5.414,5.414
207.673221,-126.268584,5.410,5.410
205.392194,-127.391289,5.420,5.420
202.810602,-128.439128,5.658,5.658
199.701780,-129.023025,5.865,5.865
197.078271,-129.682918,5.795,5.795
194.220425,-130.418530,6.026,6.026
191.041424,-130.971780,5.887,5.887
187.659417,-131.355576,5.962,5.962
184.805865,-131.562191,6.122,6.122
180.874410,-131.407444,6.085,6.085
176.872916,-130.814413,6.220,6.220
173.074818,-130.082804,6.034,6.034
169.725291,-129.376177,5.975,5.975
165.953230,-128.877212,5.974,5.974
162.785992,-128.054819,6.194,6.194
154.664080,-125.069237,6.250,6.250
148.172242,-121.896354,6.291,6.291
141.242780,-117.369844,6.320,6.320
